Time, Date, Latitude, Longitude, Elevation, Speed (Knots), Angle, Fix, Quality, Satellites, Color Temp, Lux, R, G, B, C
7:28:58.0,9/21/2014,3407.7460N,11808.8916W,223.60,0.25,73.97,1,2,8,4238,92,104,115,76,308
7:28:59.0,9/21/2014,3407.7460N,11808.8916W,223.60,0.21,88.16,1,2,8,4253,92,105,116,77,311
7:29:0.0,9/21/2014,3407.7460N,11808.8916W,223.60,0.14,101.64,1,2,8,4245,94,108,119,79,319
7:29:1.0,9/21/2014,3407.7460N,11808.8916W,223.60,0.34,71.18,1,2,8,4196,108,120,134,87,356
7:29:2.0,9/21/2014,3407.7463N,11808.8916W,223.60,0.33,64.57,1,2,8,4171,108,121,134,87,356
7:29:3.0,9/21/2014,3407.7463N,11808.8916W,223.60,0.48,26.82,1,2,8,4171,108,121,134,87,356
7:29:4.0,9/21/2014,3407.7463N,11808.8916W,223.60,0.48,26.82,1,2,8,4171,108,121,134,87,356
7:29:4.0,9/21/2014,3407.7463N,11808.8916W,223.60,0.37,27.94,1,2,8,4171,108,121,134,87,356
7:29:5.0,9/21/2014,3407.7465N,11808.8916W,223.60,0.40,32.41,1,2,8,4171,108,121,134,87,356
7:29:6.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.19,33.96,1,2,8,4171,108,121,134,87,356
7:29:7.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.19,33.96,1,2,8,4183,108,119,133,86,352
7:29:7.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.17,97.63,1,2,8,4215,102,114,127,83,339
7:29:8.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.16,32.01,1,2,8,4277,90,103,114,76,306
7:29:9.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.19,80.84,1,2,8,4277,90,103,114,76,305
7:29:10.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.27,30.03,1,2,8,4222,91,103,114,75,304
7:29:11.0,9/21/2014,3407.7468N,11808.8906W,223.60,0.26,43.85,1,2,8,4222,91,103,114,75,304
7:29:12.0,9/21/2014,3407.7468N,11808.8906W,223.60,0.16,97.94,1,2,8,4222,91,103,114,75,304
7:29:13.0,9/21/2014,3407.7468N,11808.8906W,223.60,0.16,97.94,1,2,8,4222,91,103,114,75,304
7:29:13.0,9/21/2014,3407.7468N,11808.8906W,223.60,0.09,137.41,1,2,8,4222,91,103,114,75,304
7:29:14.0,9/21/2014,3407.7468N,11808.8906W,223.60,0.10,190.83,1,2,8,4222,91,103,114,75,304
7:29:15.0,9/21/2014,3407.7468N,11808.8906W,223.60,0.21,166.41,1,2,8,4231,90,103,113,75,304
7:29:16.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.21,166.41,1,2,8,4261,90,102,113,75,304
7:29:16.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.23,153.81,1,2,8,4261,90,102,113,75,304
7:29:17.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.27,164.69,1,2,8,4261,90,102,113,75,303
7:29:18.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.14,134.81,1,2,8,4261,90,102,113,75,304
7:29:19.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.06,177.68,1,2,8,4195,104,116,129,84,342
7:29:20.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.12,217.38,1,2,8,4196,108,120,134,87,355
7:29:21.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.09,245.96,1,2,8,4196,108,120,134,87,355
7:29:22.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.26,250.09,1,2,8,4196,108,120,134,87,355
7:29:23.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.23,288.05,1,2,8,4196,108,120,134,87,355
7:29:24.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.13,16.16,1,2,8,4196,108,120,134,87,355
7:29:25.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.16,113.12,1,2,8,4196,108,120,134,87,355
7:29:26.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.10,173.55,1,2,8,4196,108,120,134,87,355
7:29:27.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.19,106.21,1,2,8,4196,108,120,134,87,355
7:29:28.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.19,106.21,1,2,8,4196,108,120,134,87,355
7:29:28.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.22,123.78,1,2,8,4196,108,120,134,87,355
7:29:29.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.17,109.41,1,2,8,4196,108,120,134,87,355
7:29:30.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.21,99.17,1,2,8,4196,108,120,134,87,355
7:29:31.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.21,99.17,1,2,8,4196,108,120,134,87,355
7:29:31.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.16,86.33,1,2,8,4196,108,120,134,87,355
7:29:32.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.23,87.02,1,2,8,4196,108,120,134,87,355
7:29:33.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.29,94.58,1,2,8,4196,108,120,134,87,355
7:29:34.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.29,94.58,1,2,8,4196,108,120,134,87,355
7:29:34.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.23,61.27,1,2,8,4196,108,120,134,87,355
7:29:35.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.17,33.80,1,2,8,4196,108,120,134,87,355
7:29:36.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.09,283.63,1,2,8,4196,108,120,134,87,355
7:29:37.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.15,229.14,1,2,8,4196,108,120,134,87,355
7:29:38.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.12,206.42,1,2,8,4171,108,121,134,87,356
7:29:39.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.23,213.65,1,2,8,4171,108,121,134,87,356
7:29:40.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.23,213.65,1,2,8,4165,110,121,135,87,356
7:29:40.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.21,194.87,1,2,8,4165,110,121,135,87,357
7:29:41.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.20,239.03,1,2,8,4165,110,121,135,87,357
7:29:42.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.23,240.86,1,2,8,4165,110,121,135,87,357
7:29:43.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.29,228.98,1,2,8,4165,110,121,135,87,357
7:29:44.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.20,246.75,1,2,8,4165,110,121,135,87,357
7:29:45.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.26,252.99,1,2,8,4165,110,121,135,87,357
7:29:46.0,9/21/2014,3407.7460N,11808.8906W,223.60,0.26,252.99,1,2,8,4165,110,121,135,87,357
7:29:46.0,9/21/2014,3407.7460N,11808.8906W,223.60,0.22,233.32,1,2,8,4165,110,121,135,87,357
7:29:47.0,9/21/2014,3407.7460N,11808.8906W,223.60,0.22,252.29,1,2,8,4165,110,121,135,87,357
7:29:48.0,9/21/2014,3407.7460N,11808.8906W,223.60,0.28,268.53,1,2,8,4165,110,121,135,87,357
7:29:49.0,9/21/2014,3407.7460N,11808.8906W,223.60,0.13,295.85,1,2,8,4165,110,121,135,87,357
7:29:50.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.18,327.23,1,2,8,4165,110,121,135,87,357
7:29:51.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.07,271.94,1,2,8,4165,110,121,135,87,357
7:29:52.0,9/21/2014,3407.7463N,11808.8906W,223.60,0.13,11.97,1,2,8,4165,110,121,135,87,357
7:29:53.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.10,4.80,1,2,8,4165,110,121,135,87,357
7:29:54.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.14,328.58,1,2,8,4165,110,121,135,87,357
7:29:55.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.22,359.80,1,2,8,4171,108,121,134,87,356
7:29:56.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.33,359.22,1,2,8,4171,108,121,134,87,356
7:29:57.0,9/21/2014,3407.7465N,11808.8906W,223.60,0.35,12.73,1,2,8,4171,108,121,134,87,356
7:29:58.0,9/21/2014,3407.7468N,11808.8906W,223.00,0.35,12.73,1,2,8,4171,108,121,134,87,356
7:29:58.0,9/21/2014,3407.7468N,11808.8906W,223.00,0.28,34.42,1,2,8,4171,108,121,134,87,356
7:29:59.0,9/21/2014,3407.7468N,11808.8906W,223.00,0.23,30.82,1,2,8,4171,108,121,134,87,356
7:30:0.0,9/21/2014,3407.7470N,11808.8906W,223.00,0.28,35.15,1,2,8,4171,108,121,134,87,356
7:30:1.0,9/21/2014,3407.7473N,11808.8906W,222.60,0.28,35.15,1,2,8,4171,108,121,134,87,356
7:30:1.0,9/21/2014,3407.7473N,11808.8906W,222.60,0.27,26.14,1,2,8,4171,108,121,134,87,356
7:30:2.0,9/21/2014,3407.7478N,11808.8906W,222.60,0.39,12.16,1,2,8,4264,101,111,125,82,331
7:30:3.0,9/21/2014,3407.7478N,11808.8896W,222.60,0.22,23.64,1,2,8,4329,93,104,117,78,311
7:30:4.0,9/21/2014,3407.7480N,11808.8896W,222.60,0.25,77.83,1,2,8,4237,96,108,120,79,320
7:30:5.0,9/21/2014,3407.7480N,11808.8896W,222.60,0.10,107.12,1,2,8,4183,108,119,133,86,353
7:30:6.0,9/21/2014,3407.7480N,11808.8896W,222.60,0.24,172.89,1,2,8,4183,108,119,133,86,353
7:30:7.0,9/21/2014,3407.7480N,11808.8896W,222.50,0.24,172.89,1,2,9,4183,108,119,133,86,353
7:30:7.0,9/21/2014,3407.7480N,11808.8896W,222.50,0.30,182.96,1,2,9,4229,107,119,133,87,354
7:30:8.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.24,189.23,1,2,9,4203,107,120,133,87,354
7:30:9.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.21,144.73,1,2,9,4203,107,120,133,87,354
7:30:10.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.12,117.26,1,2,9,4229,107,119,133,87,354
7:30:11.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.09,58.50,1,2,9,4203,107,120,133,87,354
7:30:12.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.05,106.61,1,2,9,4203,107,120,133,87,354
7:30:13.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.13,324.49,1,2,9,4203,107,120,133,87,354
7:30:14.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.14,315.56,1,2,9,4190,110,120,135,87,357
7:30:15.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.34,288.99,1,2,9,4165,110,121,135,87,357
7:30:16.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.34,288.99,1,2,9,4165,110,121,135,87,357
7:30:16.0,9/21/2014,3407.7478N,11808.8896W,222.50,0.36,277.40,1,2,9,4165,110,121,135,87,357
7:30:17.0,9/21/2014,3407.7480N,11808.8896W,222.50,0.31,264.10,1,2,9,4165,110,121,135,87,356
7:30:18.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.40,274.29,1,2,9,4171,108,121,134,87,356
7:30:19.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.40,274.29,1,2,8,4171,108,121,134,87,356
7:30:19.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.23,296.82,1,2,8,4171,108,121,134,87,356
7:30:20.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.17,328.32,1,2,8,4171,108,121,134,87,356
7:30:21.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.16,25.45,1,2,8,4171,108,121,134,87,356
7:30:22.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.16,25.45,1,2,9,4171,108,121,134,87,356
7:30:22.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.19,342.93,1,2,9,4171,108,121,134,87,356
7:30:23.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.28,319.50,1,2,9,4171,108,121,134,87,356
7:30:24.0,9/21/2014,3407.7482N,11808.8906W,222.50,0.40,312.48,1,2,9,4171,108,121,134,87,356
7:30:25.0,9/21/2014,3407.7482N,11808.8906W,222.50,0.28,305.81,1,2,9,4171,108,121,134,87,356
7:30:26.0,9/21/2014,3407.7482N,11808.8906W,222.50,0.22,311.18,1,2,9,4171,108,121,134,87,356
7:30:27.0,9/21/2014,3407.7482N,11808.8906W,222.50,0.18,313.14,1,2,9,4171,108,121,134,87,356
7:30:28.0,9/21/2014,3407.7482N,11808.8906W,222.50,0.14,301.11,1,2,9,4171,108,121,134,87,356
7:30:29.0,9/21/2014,3407.7482N,11808.8906W,222.50,0.13,61.36,1,2,9,4171,108,121,134,87,356
7:30:30.0,9/21/2014,3407.7482N,11808.8906W,222.50,0.22,55.24,1,2,9,4171,108,121,134,87,356
7:30:31.0,9/21/2014,3407.7485N,11808.8906W,222.50,0.03,223.26,1,2,9,4171,108,121,134,87,356
7:30:32.0,9/21/2014,3407.7485N,11808.8906W,222.50,0.17,273.40,1,2,9,4171,108,121,134,87,356
7:30:33.0,9/21/2014,3407.7485N,11808.8906W,222.50,0.16,317.93,1,2,9,4171,108,121,134,87,356
7:30:34.0,9/21/2014,3407.7480N,11808.8906W,222.50,0.06,5.31,1,2,9,4171,108,121,134,87,356
7:30:35.0,9/21/2014,3407.7478N,11808.8906W,222.50,0.02,213.40,1,2,9,4196,108,120,134,87,355
7:30:36.0,9/21/2014,3407.7473N,11808.8916W,222.50,0.29,203.72,1,2,9,4196,108,120,134,87,356
7:30:37.0,9/21/2014,3407.7470N,11808.8916W,222.90,0.29,203.72,1,2,9,4196,108,120,134,87,356
7:30:37.0,9/21/2014,3407.7470N,11808.8916W,222.90,0.13,178.36,1,2,9,4196,108,120,134,87,356
7:30:38.0,9/21/2014,3407.7470N,11808.8916W,222.90,0.08,174.93,1,2,9,4196,108,120,134,87,356
7:30:39.0,9/21/2014,3407.7465N,11808.8916W,222.90,0.06,204.20,1,2,9,4145,107,119,132,85,350
7:30:40.0,9/21/2014,3407.7463N,11808.8916W,223.00,0.06,204.20,1,2,9,4196,108,120,134,87,356
7:30:40.0,9/21/2014,3407.7463N,11808.8916W,223.00,0.09,239.10,1,2,9,4196,108,120,134,87,356
7:30:41.0,9/21/2014,3407.7458N,11808.8916W,223.00,0.25,211.06,1,2,9,4165,110,121,135,87,357
7:30:42.0,9/21/2014,3407.7456N,11808.8916W,223.00,0.24,203.99,1,2,9,4171,108,121,134,87,356
7:30:43.0,9/21/2014,3407.7456N,11808.8916W,223.10,0.24,203.99,1,2,9,4152,109,120,134,86,355
7:30:43.0,9/21/2014,3407.7456N,11808.8916W,223.10,0.23,206.06,1,2,9,4152,109,120,134,86,354
7:30:44.0,9/21/2014,3407.7456N,11808.8916W,223.10,0.18,199.22,1,2,9,4152,109,120,134,86,354
7:30:45.0,9/21/2014,3407.7453N,11808.8916W,223.10,0.23,175.87,1,2,9,4152,109,120,134,86,354
7:30:46.0,9/21/2014,3407.7453N,11808.8916W,223.10,0.32,178.30,1,2,9,4152,109,120,134,86,354
7:30:47.0,9/21/2014,3407.7451N,11808.8916W,223.10,0.29,213.84,1,2,9,4152,109,120,134,86,354
7:30:48.0,9/21/2014,3407.7448N,11808.8925W,223.10,0.41,207.88,1,2,9,4152,109,120,134,86,354
7:30:49.0,9/21/2014,3407.7443N,11808.8925W,223.10,0.41,207.88,1,2,9,4158,108,120,133,86,354
7:30:49.0,9/21/2014,3407.7443N,11808.8925W,223.10,0.26,214.08,1,2,9,4114,108,120,133,85,352
7:30:50.0,9/21/2014,3407.7441N,11808.8925W,223.10,0.36,184.97,1,2,9,4215,98,110,122,80,324
7:30:51.0,9/21/2014,3407.7438N,11808.8925W,223.10,0.21,197.22,1,2,9,4318,88,99,111,74,296
7:30:52.0,9/21/2014,3407.7438N,11808.8925W,223.10,0.05,214.94,1,2,9,4719,76,76,94,64,246
7:30:53.0,9/21/2014,3407.7438N,11808.8925W,223.10,0.15,147.35,1,2,9,4782,75,75,93,64,244
7:30:54.0,9/21/2014,3407.7438N,11808.8925W,223.10,0.24,162.68,1,2,9,4782,75,75,93,64,244
7:30:55.0,9/21/2014,3407.7438N,11808.8925W,223.10,0.21,157.75,1,2,9,4782,75,75,93,64,244
7:30:56.0,9/21/2014,3407.7436N,11808.8925W,223.10,0.38,167.22,1,2,9,4598,80,81,98,66,258
7:30:57.0,9/21/2014,3407.7436N,11808.8925W,223.10,0.32,164.29,1,2,9,4271,88,102,112,75,301
7:30:58.0,9/21/2014,3407.7434N,11808.8925W,223.10,0.31,182.93,1,2,9,4261,90,102,113,75,302
7:30:59.0,9/21/2014,3407.7434N,11808.8925W,223.10,0.23,180.41,1,2,9,4261,90,102,113,75,302
7:31:0.0,9/21/2014,3407.7434N,11808.8925W,223.10,0.27,174.21,1,2,9,4261,90,102,113,75,302
7:31:1.0,9/21/2014,3407.7434N,11808.8925W,223.10,0.22,185.52,1,2,9,4196,108,120,134,87,356
7:31:2.0,9/21/2014,3407.7431N,11808.8925W,223.10,0.21,165.16,1,2,9,4190,110,120,135,87,357
7:31:3.0,9/21/2014,3407.7431N,11808.8925W,223.10,0.19,175.71,1,2,9,4165,110,121,135,87,357
7:31:4.0,9/21/2014,3407.7431N,11808.8925W,223.10,0.13,194.76,1,2,9,4171,108,121,134,87,356
7:31:5.0,9/21/2014,3407.7431N,11808.8925W,223.10,0.12,197.69,1,2,9,4165,110,121,135,87,356
7:31:6.0,9/21/2014,3407.7429N,11808.8925W,223.10,0.06,214.56,1,2,9,4171,108,121,134,87,356
7:31:7.0,9/21/2014,3407.7429N,11808.8925W,223.10,0.02,240.19,1,2,9,4152,109,120,134,86,354
7:31:8.0,9/21/2014,3407.7429N,11808.8925W,223.10,0.18,149.88,1,2,9,4152,109,120,134,86,354
7:31:9.0,9/21/2014,3407.7429N,11808.8925W,223.10,0.13,187.57,1,2,9,4152,109,120,134,86,354
7:31:10.0,9/21/2014,3407.7429N,11808.8925W,223.10,0.15,160.88,1,2,9,4196,108,120,134,87,355
7:31:11.0,9/21/2014,3407.7429N,11808.8925W,223.10,0.05,142.70,1,2,9,4196,108,120,134,87,355
7:31:12.0,9/21/2014,3407.7429N,11808.8925W,223.10,0.09,175.71,1,2,9,4171,108,121,134,87,356
7:31:13.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.13,144.60,1,2,9,4196,108,120,134,87,355
7:31:14.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.14,105.02,1,2,9,4196,108,120,134,87,355
7:31:15.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.20,175.58,1,2,9,4196,108,120,134,87,355
7:31:16.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.25,161.24,1,2,9,4196,108,120,134,87,355
7:31:17.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.11,241.06,1,2,9,4196,108,120,134,87,355
7:31:18.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.13,206.89,1,2,9,4196,108,120,134,87,355
7:31:19.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.13,212.80,1,2,9,4196,108,120,134,87,355
7:31:20.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.12,308.13,1,2,9,4196,108,120,134,87,355
7:31:21.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.15,322.11,1,2,9,4196,108,120,134,87,355
7:31:22.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.12,306.67,1,2,9,4152,109,120,134,86,354
7:31:23.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.15,247.73,1,2,9,4196,108,120,134,87,355
7:31:24.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.10,223.84,1,2,9,4196,108,120,134,87,355
7:31:25.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.08,356.56,1,2,9,4196,108,120,134,87,355
7:31:26.0,9/21/2014,3407.7426N,11808.8925W,223.10,0.10,212.86,1,2,9,4152,109,120,134,86,354
7:31:27.0,9/21/2014,3407.7426N,11808.8925W,223.30,0.10,212.86,1,2,8,4152,109,120,134,86,354
7:31:27.0,9/21/2014,3407.7426N,11808.8925W,223.30,0.11,298.62,1,2,8,4152,109,120,134,86,354
7:31:28.0,9/21/2014,3407.7426N,11808.8925W,223.30,0.02,162.53,1,2,8,4196,108,120,134,87,355
7:31:29.0,9/21/2014,3407.7426N,11808.8925W,223.30,0.07,319.18,1,2,8,4196,108,120,134,87,355
7:31:30.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.07,319.18,1,2,8,4196,108,120,134,87,355
7:31:30.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.22,301.17,1,2,8,4152,109,120,134,86,354
7:31:31.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.06,233.73,1,2,8,4152,109,120,134,86,354
7:31:32.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.08,137.36,1,2,8,4196,108,120,134,87,355
7:31:33.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.15,12.52,1,2,8,4196,108,120,134,87,355
7:31:34.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.23,17.41,1,2,8,4171,108,121,134,87,356
7:31:35.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.12,39.81,1,2,8,4171,108,121,134,87,356
7:31:36.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.07,80.85,1,2,8,4171,108,121,134,87,356
7:31:37.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.14,308.67,1,2,8,4171,108,121,134,87,356
7:31:38.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.15,317.88,1,2,8,4171,108,121,134,87,355
7:31:39.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.15,317.88,1,2,8,4196,108,120,134,87,355
7:31:39.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.08,95.96,1,2,8,4196,108,120,134,87,355
7:31:40.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.07,148.35,1,2,8,4196,108,120,134,87,355
7:31:41.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.09,254.70,1,2,8,4171,108,121,134,87,355
7:31:42.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.07,256.67,1,2,8,4171,108,121,134,87,356
7:31:43.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.05,21.85,1,2,8,4171,108,121,134,87,356
7:31:44.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.11,183.33,1,2,8,4171,108,121,134,87,356
7:31:45.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.11,183.33,1,2,8,4171,108,121,134,87,356
7:31:45.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.07,277.36,1,2,8,4196,108,120,134,87,355
7:31:46.0,9/21/2014,3407.7426N,11808.8925W,223.20,0.11,333.38,1,2,8,4196,108,120,134,87,355
7:31:47.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.07,68.13,1,2,8,4196,108,120,134,87,355
7:31:48.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.07,68.13,1,2,9,4196,108,120,134,87,355
7:31:48.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.23,352.38,1,2,9,4196,108,120,134,87,356
7:31:49.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.20,344.29,1,2,9,4196,108,120,134,87,356
7:31:50.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.16,331.96,1,2,9,4196,108,120,134,87,356
7:31:51.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.18,277.14,1,2,9,4196,108,120,134,87,356
7:31:52.0,9/21/2014,3407.7429N,11808.8925W,223.20,0.13,226.06,1,2,9,4196,108,120,134,87,355
7:31:53.0,9/21/2014,3407.7431N,11808.8925W,223.20,0.06,277.59,1,2,9,4196,108,120,134,87,355
7:31:54.0,9/21/2014,3407.7434N,11808.8925W,223.20,0.06,277.59,1,2,9,4171,108,121,134,87,355
7:31:54.0,9/21/2014,3407.7434N,11808.8925W,223.20,0.18,313.59,1,2,9,4196,108,120,134,87,354
7:31:55.0,9/21/2014,3407.7434N,11808.8925W,223.20,0.16,335.12,1,2,9,4196,108,120,134,87,355
7:31:56.0,9/21/2014,3407.7436N,11808.8925W,223.20,0.14,332.97,1,2,9,4196,108,120,134,87,355
7:31:57.0,9/21/2014,3407.7436N,11808.8925W,223.20,0.16,264.55,1,2,9,4196,108,120,134,87,355
7:31:58.0,9/21/2014,3407.7436N,11808.8925W,223.20,0.10,255.01,1,2,9,4171,108,121,134,87,356
7:31:59.0,9/21/2014,3407.7436N,11808.8925W,223.20,0.08,279.13,1,2,9,4171,108,121,134,87,356
7:32:0.0,9/21/2014,3407.7436N,11808.8925W,223.20,0.09,311.51,1,2,9,4171,108,121,134,87,356
7:32:1.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.30,5.13,1,2,9,4171,108,121,134,87,356
7:32:2.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.15,353.66,1,2,9,4171,108,121,134,87,356
7:32:3.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.15,353.66,1,2,9,4171,108,121,134,87,356
7:32:3.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.16,276.62,1,2,9,4171,108,121,134,87,356
7:32:4.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.05,237.27,1,2,9,4171,108,121,134,87,356
7:32:5.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.10,255.93,1,2,9,4196,108,120,134,87,355
7:32:6.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.10,255.93,1,2,9,4171,108,121,134,87,356
7:32:6.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.17,307.13,1,2,9,4171,108,121,134,87,356
7:32:7.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.12,293.19,1,2,9,4165,110,121,135,87,357
7:32:8.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.17,293.12,1,2,9,4159,111,121,136,87,359
7:32:9.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.17,293.12,1,2,9,4165,110,121,135,87,358
7:32:9.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.20,290.28,1,2,9,4165,110,121,135,87,358
7:32:10.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.14,309.98,1,2,9,4165,110,121,135,87,358
7:32:11.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.03,324.94,1,2,9,4165,110,121,135,87,358
7:32:12.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.12,322.19,1,2,9,4210,109,121,135,88,358
7:32:13.0,9/21/2014,3407.7438N,11808.8925W,223.20,0.20,327.04,1,2,9,4261,90,102,113,75,303
7:32:14.0,9/21/2014,3407.7441N,11808.8925W,223.20,0.17,325.21,1,2,9,4277,90,103,114,76,305
7:32:15.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.17,325.21,1,2,9,4261,90,102,113,75,303
7:32:15.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.14,302.74,1,2,9,4261,90,102,113,75,303
7:32:16.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.16,274.35,1,2,9,4261,90,102,113,75,302
7:32:17.0,9/21/2014,3407.7441N,11808.8935W,223.30,0.07,102.77,1,2,9,4261,90,102,113,75,303
7:32:18.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.02,356.68,1,2,9,4261,90,102,113,75,303
7:32:19.0,9/21/2014,3407.7441N,11808.8925W,223.30,0.09,202.69,1,2,9,4261,90,102,113,75,303
7:32:20.0,9/21/2014,3407.7441N,11808.8935W,223.30,0.06,230.28,1,2,9,4222,91,103,114,75,304
